Column1,Column2
Q8N3I7,O95218
Q9BV94,P11473
O75691,P52292
Q9NXP7,Q9H147
Q8N4B4,P56945
A5PLK6,O75369
Q15021,Q13772
P50502,P06241
P60520,Q9UKG9
Q9H5J8,Q2QGD7
P62826,O95425
Q13643,Q8N3P4
A8K7I4,Q5SY80
Q6N069,Q16825
P84095,Q9NYY8
O76003,Q8IZ02
Q6UWB1,O94762
Q8NBZ0,Q99666
Q99569,Q8IZQ8
P84077,O60830
Q9Y2D0,Q6P4Q7
P06576,Q5VYS4
Q14765,Q96EK4
O15145,P49321
O75864,O14511
P61925,Q99856
Q01968,Q9Y294
Q53ET0,P62873
Q9UL15,Q15915
P27797,O14950
Q86WX3,P25208
Q14978,Q13156
O95782,P62330
P41240,Q9Y6W5
P14653,Q9UGJ0
Q9UKM7,P62333
Q9NUQ8,Q0VDF9
Q9P013,P61266
Q08AG7,Q9UN71
O96028,O00562
Q00597,P46199
P23229,Q13901
Q8TCB0,P82979
A4FU69,O00268
Q9NR77,O75094
Q14563,P08319
P78352,O75934
Q14517,P01344
O43739,P52429
P62873,Q9H270
Q6NZ67,P35626
P46060,P37023
P49918,P28676
Q8N3P4,P78543
Q9ULK4,O15066
O43663,P35398
Q2TBF2,P42679
P15884,Q9H6R4
Q8N7R7,Q96GG9
Q99967,Q9HCG8
Q9Y2W2,Q9Y2I7
Q9UQR1,Q8IWR0
Q9NPY3,Q8TE73
Q8WXQ8,Q9NVP4
P36956,Q9UK22
Q99828,Q8NDM7
Q9BTW9,Q15831
P52657,Q16656
Q8WYK1,Q13510
Q9Y613,P04180
Q08117,O60449
Q18PE1,P05113
Q9NZ42,Q08379
P54753,P61086
P52429,O15160
P36507,O60240
Q9Y216,P41134
Q9UKL4,P06681
Q15582,Q9NWR8
Q9UJF2,P11309
Q9Y2H1,P23458
Q13562,Q8TB92
Q8TB22,P60827
Q9UQP3,O75376
P08588,Q01959
Q16665,Q16539
Q86VB7,Q15834
P42658,Q9H1A4
P32239,Q14241
O60477,P40424
P28328,Q8N461
Q9HCN6,Q9H0N5
Q86Y56,P61970
Q96H22,Q9HAV4
Q8TF74,Q9NZD8
Q9BTV7,P52815
Q9UQL6,O95714
P07333,Q9UBC1
Q7Z5M8,Q14397
Q5VZ89,P15121
Q8TF74,P35637
P46776,O14646
Q9HB96,Q9UKK9
O15446,P16615
Q9NS00,Q13554
Q9BU70,Q15022
Q14CN2,P15735
Q9ULV3,P23297
P43235,P01135
O14744,P55327
Q93038,P63167
Q8N8B7,O95210
P53365,Q9UHN6
Q8TD08,P04792
Q16584,Q9Y679
O00451,Q13367
Q8N434,P26038
O00762,Q13526
Q9P2J3,Q92781
Q9UQ52,Q9UK80
Q96MT8,O75339
Q9Y5A7,P17480
P63000,Q9NPF4
Q13017,Q8NFP4
P33151,Q8N1C3
Q9Y6N7,Q9UBR4
Q9UBY0,P55345
Q9NYV6,Q9Y223
Q96FA3,Q14206
Q1W6H9,P50453
Q92913,O75175
Q9P0N9,P02747
P04085,Q96J94
O75607,Q13505
Q6P1K2,P15018
Q9Y223,P37840
Q6VAB6,Q9H336
P63098,Q9UBC5
P29317,Q9BY19
Q9Y2V3,P63244
O60488,Q9H160
Q9NZD8,P62273
P00813,Q9H223
Q9BS92,Q9BVI0
P37268,Q13888
Q13087,Q9Y624
O75971,Q9UNS1
Q92187,O75396
Q8N196,Q9HAU4
P49005,P16435
Q9UK22,P62136
Q7L9B9,Q14919
Q8N3I7,Q15834
P51617,Q9UBI6
Q00839,O94953
Q9BUL8,Q5KSL6
Q08AG7,P46531
Q8N122,Q08881
P09012,A2RRH5
Q05DH4,Q86VX2
Q96L73,Q9GZN1
P23771,Q6NXP6
P42263,Q86SX6
Q9Y281,Q8NFH3
Q99081,Q32MH5
O15360,Q9H4H8
Q9NP71,Q9UHV7
Q92551,Q9NZV8
P08240,P09603
O43895,P00748
P30988,P52824
P59998,Q9NPC6
Q92564,O95232
P53680,P46695
O14981,Q16720
Q8IXW5,P18583
P19793,Q06587
Q9UBC5,Q13315
Q9UM47,O60756
P06702,Q9BXH1
P38432,Q14831
Q5RKV6,P06401
Q9HAT2,P51451
Q96FB5,Q14181
P12955,Q9H8V3
Q9NRN7,Q6IPU0
Q00653,Q5VST9
Q6ZN44,Q9UI08
P10144,Q53S33
Q12772,P01137
O43660,Q8WTW3
Q14678,Q99594
Q9BV94,P00519
Q6J9G0,O75747
Q8WUH2,Q93034
P20648,Q66GS9
Q92817,Q9Y5V3
P04141,P63316
Q9Y2D5,Q13217
Q9UNS2,Q8NFZ0
P23471,P06400
Q96AE4,Q8IVT5
Q9H7Z6,Q68CP4
Q8N2Z9,P12259
O14662,Q8TAM2
Q8N7R7,Q96HR3
A6NHR9,Q5VYS4
P05129,P19793
Q6NZY7,O75197
Q96SB4,O15520
P12644,Q16829
P55327,O43424
Q9UNX9,Q9Y3D8
Q13422,Q6PJP8
O94806,Q6R327
Q9Y233,A6NLU0
P13497,Q9BUE0
Q9Y5B8,Q96MD2
A5D8V6,O43264
P12755,O95786
Q9Y238,Q16666
Q9NWT8,Q13939
P43146,Q9H3R1
P15509,Q06830
P16471,O95835
O60729,Q6XPS3
Q9Y243,P04275
P23497,O60271
P54098,Q9BS18
Q13002,Q9UHJ6
Q8NG41,Q96EZ8
P54793,Q96JX3
O14734,Q9Y587
Q8N6Y1,O43776
Q86X55,O75182
Q13309,P98077
P40306,P51610
Q15042,Q6N021
Q9UN37,Q96EF6
P01215,O60825
O75477,O95503
Q9BYX4,Q86SE9
Q9C0C2,Q13395
Q6ZMW3,Q8N3J3
P52294,O95249
Q6EKJ0,Q01664
P58004,Q14145
Q06547,Q9UH90
Q9Y5K6,Q9BXW4
Q6P179,Q0VAA5
Q96L91,A0A1B0GX68
O43683,P27348
Q86XK2,Q6IE36
P50552,Q12846
Q9Y692,Q9NVU0
Q9UNA3,A6NIE9
Q9NUU7,P24043
Q96JH7,P05187
Q7RTW8,Q16760
Q15287,Q9BUN8
Q96KQ7,O95257
Q5VTQ0,Q15256
Q9P021,O95801
P23193,O15164
Q92622,Q96IC2
P83436,Q12816
Q66GS9,Q15642
P82933,Q9BW27
Q9NQC1,P52565
P57737,Q9Y5U5
Q96L14,Q9NX08
P30154,Q9NRI5
Q92874,Q9UBU7
P22223,P10599
Q9BRJ2,P49590
Q92636,Q9NRJ4
O75179,Q9ULG3
Q13029,P15924
P51170,O14773
Q6UVM3,Q9UBI6
Q9H410,Q9NYF8
P00747,Q9Y496
Q5MJ70,O75891
Q9Y2U5,Q13319
P49619,P23511
Q99714,Q9H628
P19440,Q6UVM3
P12956,P0C091
Q8NC51,Q15369
P35372,P14416
Q96M93,O75593
Q96ES7,Q86WH2
Q16890,Q15025
Q99661,Q18PE1
Q14264,Q8N7R7
Q17RS7,Q9UKJ8
Q504Q3,P26715
A8MWK0,Q16186
P38405,Q9H6D7
P16949,Q8TE73
Q9BQG0,Q8WX93
P61421,Q8WWW0
P51857,Q7Z2K6
O14795,Q8TB40
Q8TAP6,Q96D31
Q8NC51,P17535
Q8TDW5,Q9NXV2
P25774,Q9UM07
Q86VZ5,Q9H5I1
Q9HBG6,P43250
Q9HCL2,P46199
Q92614,P01358
P28070,Q14126
Q15109,P62249
P04080,Q9BRQ0
Q8IY57,Q9NRW1
Q8NHU6,Q13227
Q14832,P31943
Q7L622,P78347
Q8WUW1,O95390
Q08722,P86790
Q16739,P18846
O95229,Q86X52
Q5HYM0,Q15583
P22891,P23280
Q0VDD8,Q6ZSG1
O43280,Q92625
Q99961,P61812
Q9Y2Q3,Q7Z333
P30989,O43602
O43396,Q9HD26
P23921,Q6P3X8
Q8N2H3,Q9NYQ6
Q7Z6J0,P78396
O95628,Q14938
Q9P1W9,Q92990
Q7Z6J0,Q92917
P13497,Q9HCU5
Q14765,P22692
Q8NAC3,Q08881
O60232,Q9NZL9
P50151,O75643
Q13009,Q15121
P46060,Q6TGC4
Q14032,B7ZC32
P14550,Q07837
P51784,Q9HBG7
P55327,O95210
P84022,P30050
Q9NSE4,Q9BQY4
O95071,Q9Y487
Q9Y6W8,Q14318
Q9NPR2,P49716
P42166,Q8TAQ2
P42356,Q5JXM2
P31150,O94905
O95631,Q92540
Q9H4Z3,Q15131
Q9UEU0,Q9Y496
Q14192,P11387
Q8IX04,Q13115
Q86XJ1,Q66LE6
Q8IVI9,Q99436
Q6PL18,Q14246
Q8TDY2,P78352
P08138,P51553
Q5XUX1,Q6UX82
Q9HD23,Q99747
Q9NWX5,P45880
Q99542,Q702N8
Q5HYC2,P01737
P31629,Q9BRJ2
P50151,Q99624
O75436,Q9H5I1
Q9H4A4,Q9GZX3
P41146,Q14108
Q9UL25,Q9C0D3
Q9NQW1,P61158
Q9H204,Q8WYQ5
P19419,O60645
Q9BYH1,Q9NZ01
Q13478,Q92995
Q8TC44,Q02252
P84077,Q8N9F7
P33151,Q16799
P00374,Q16621
Q02410,Q04864
O14841,O14926
Q8NA72,Q9NQC1
Q2TB18,P78423
P04792,Q5VV63
P05106,Q13003
Q0VDD8,Q5T1R4
O15392,P31269
Q9UKX7,Q99986
P14859,F8VTS6
O75122,Q96PK6
Q15788,Q8NCS7
Q99487,P00742
Q9H7Z6,Q14439
Q8IWR0,P08047
Q12770,Q6P9B9
Q9BPW9,P17813
P20823,Q96FB5
O14737,P10588
Q9BWU1,O95497
P30443,Q8NCE0
P53677,Q96HE7
O94906,Q86Y13
Q9HAP6,Q68CK6
Q96P70,Q8IZQ1
Q96AC1,Q96J94
O14745,Q86UK5
P49327,Q9P2D7
Q9UQB3,Q96LI5
P24043,P09651
Q86XL3,O14893
O43929,Q92882
Q2TB18,O60318
Q92783,Q7LDG7
Q14703,P57737
P16333,P46020
Q9BXL7,P24522
P59510,O14653
Q8WTW4,A0AUZ9
P40937,Q96L12
Q9Y664,Q8IZK6
Q8IZP0,A8K2U0
O95970,P21506
A8K2U0,Q03519
Q92835,Q8WVR3
P0CG47,P55010
P10826,Q12879
P10644,Q9UKW4
Q9NR22,Q6ZR08
Q9BS18,Q99816
Q15819,Q13438
Q9UM21,P52564
P08581,Q05048
Q9Y5K2,P36402
Q96RD9,A5YKK6
Q8IVU1,Q14116
Q96G21,O95685
Q9Y4K3,Q99797
Q52LR7,Q16829
P32321,P00450
Q6ZMQ8,Q5MIZ7
P07101,P30084
Q9BSI4,P98198
P60520,Q13535
Q9Y3C5,P01023
Q6UVM3,O43852
Q6P9B9,Q9GZX6
P49721,P08588
Q01543,Q13444
O43257,Q9BQI6
Q92542,P0CG29
Q9Y4C1,Q03393
Q8TDN4,Q9HBI0
P36537,Q9H5U6
Q8TED0,Q9BWF2
A2A3N6,Q9Y4D7
Q96QK1,Q96T68
P05783,Q93096
Q6ZYL4,Q9H1J1
Q92838,P02679
Q14190,Q9UNM6
P05412,Q9BXB1
Q13901,Q92503
P78504,Q14202
O75072,Q9H6S0
O43286,Q9Y5N6
P15735,Q99567
Q8IYB3,P60842
P56270,Q00597
Q9Y4G8,Q9BTT4
Q92569,Q13009
O95819,P60709
P60842,Q92882
Q8TED0,P19429
Q66K89,Q7Z6J0
Q96NB3,P17050
Q9NWX5,Q96GM5
Q76N89,Q7RTP6
A6NM28,Q92466
Q96ED9,Q9Y343
P35251,P61978
Q9BX26,Q8WWN9
Q8V4S4,Q9UBK5
P78363,Q96RT8
Q15392,Q9UNA4
Q9H269,Q07001
Q7L0Q8,Q9H649
Q8TF46,P21980
Q99741,Q16832
Q9BQF6,Q8NI36
Q5T7V8,O43390
Q9NP31,P19419
O95067,P43652
P23470,Q9Y2V3
P10266,Q5SWA1
Q9UJS0,P55789
Q7RTY5,P23634
Q07955,Q9UL03
Q13219,O43451
Q14393,Q8IXQ5
O43390,P15151
P12004,P42166
P06746,P21580
P52757,Q9NZC9
Q9H8M5,Q8N5C8
Q9UNW1,P23443
Q92833,Q6ZMR3
O15344,Q8N4U5
Q76L83,P21810
Q96S44,O15072
Q6MZP7,Q9NZC9
Q008S8,Q9Y613
Q13472,Q9H0W5
A6NFC5,P50440
P61204,P08243
Q8IVU1,P83916
Q9H6D7,P78344
Q15554,P02730
O00267,Q14232
P05556,Q9NR46
A6NMZ7,P22310
Q86VP6,Q6UVY6
Q68CP4,Q9H074
Q9Y576,P48735
Q9P2F6,P16157
Q96FX2,P29508
Q8IXH7,O00194
Q9Y5K6,P22223
O75884,P78345
P15509,Q9UJX6
Q9Y3Y4,P54277
Q9Y493,Q92541
Q96NY9,Q99972
P27658,O75146
P61289,P19387
P12956,Q9Y4A5
P42226,Q07021
P67775,P16278
P57075,Q9NZ71
Q99583,Q9BWT3
Q03518,Q9H649
Q6IE36,Q4KMQ1
O60826,O43615
Q9BX59,P49137
P55011,Q96PN7
Q3ZCN5,Q8IY31
P38936,Q9H0U4
P0CG29,P10600
O43184,P01266
Q9H1A3,O00237
O75293,Q6PCB7
Q9HB71,O95801
Q96RC9,Q96FI4
Q96T76,Q92558
Q6P5S2,P26371
Q8NBF2,O75762
Q13219,Q9NVU0
P48745,P01737
P35368,P27348
P14778,Q9HAJ7
Q9XRX5,P39086
Q8IX18,P26678
Q9ULD0,Q9GZQ8
Q15744,P49643
P51587,P02461
Q9Y4C2,Q01658
Q15120,P30556
O60264,Q9Y2W7
Q92802,Q8IZF7
P13489,P49795
Q9UHV9,Q9H869
Q6J9G0,P60891
P42701,O60675
P04070,O95498
O95613,P40616
O75381,Q96LI5
Q8TF46,O60218
Q8TDY8,O15303
Q9UQ26,P05387
Q9H8V3,Q2T9J0
P15088,P48039
P46013,Q01167
P60660,P54619
Q8NBJ9,P38398
P09496,P52594
Q9Y4I1,O75439
P48556,P00505
P02489,Q03014
Q01959,P17948
Q9UBI6,Q9Y4H4
Q86TM6,A6NFC5
Q14194,Q92813
Q13651,Q00653
Q9UJS0,P10266
A8MTI9,Q5MIZ7
Q9BWF2,P39023
Q8N1I0,Q5W0V3
P17612,P37108
P48147,Q86X55
O14974,Q8V566
O43909,O95190
Q99640,P13693
Q96DX4,Q7RTY5
P18206,P01857
P19429,O95263
P31314,Q9UQB3
P17275,Q9Y6J9
P53680,P62072
Q9C029,Q9P0V3
Q9Y2P5,O00443
Q8N1C3,Q8ND71
O75563,Q9Y2Z4
Q5JSJ4,Q9NY61
P48039,Q92956
Q8WYH8,Q96SY0
Q13492,O43895
Q99748,Q9HAV5
Q96MD2,Q96CN7
Q92989,O15392
Q12889,P54274
Q3KNV8,Q07021
Q9UKL0,Q15139
Q9Y3U8,Q8V4T3
Q6VMQ6,P51617
Q9Y2E6,Q92564
Q9Y2R2,P11234
Q6V1P9,Q08426
Q4G0P3,Q02487
P36268,O75110
Q96PF1,Q15645
Q13219,Q96KQ7
P36405,Q53GQ0
Q5VU65,Q15532
O76003,Q9Y2R2
Q96FB5,Q06323
Q9ULC4,P54646
Q13285,Q8IXQ6
Q96RU7,P54840
P48643,P08100
P52292,P17861
A0JLT2,Q9NWB6
Q9HBI0,P51809
Q2VWP7,O14625
Q9BV38,Q9Y5X3
P08246,P25787
Q9NSE4,Q03111
P08514,Q16611
Q05195,Q6VMQ6
Q16647,Q8NFY4
Q7Z6Z6,P42166
Q15404,P04363
P49763,Q8TD91
Q5T653,Q9BPU6
Q9NZ08,Q99719
Q9BUB7,O75030
Q9UQP3,P14555
Q9GZN1,P24001
Q02880,Q9Y6W8
Q14192,Q15843
P38919,Q70JA7
P46782,Q5MJ70
Q9H765,Q709F0
Q9Y2I1,Q5T6S3
Q96S55,P46777
O95336,Q9BQI6
P00747,A8K8P3
O75940,P42772
P23471,P55317
P08637,Q5VZY2
Q5T2T1,P22460
Q8N9M5,P54257
P20794,A0A1B0GUJ8
Q6X4U4,Q96E09
A2RRH5,Q07866
Q99608,A2A3K4
Q86XE0,O43292
Q96S96,A2RUH7
Q01082,Q9Y493
Q71DI3,P21359
Q12913,Q6UWM5
Q6W2J9,Q8TAI7
Q96CD0,Q14721
Q9Y2K2,Q8IY22
Q7Z2E3,Q96RD9
P53985,P30049
Q9Y4K0,Q9ULV8
Q53EZ4,P42224
Q9UKZ4,P52434
Q96BJ8,Q9Y2W2
P41594,P03956
Q9NUW8,Q9NV70
P63215,Q12852
P41212,Q9BW91
Q02750,P61158
Q8TD19,Q9Y2Y9
Q5UAW9,Q03393
Q8NB46,P11177
Q9UQN3,Q9BRD0
Q14114,Q9H8Y5
Q2QGD7,P51452
O75106,O14810
P19835,Q13478
P49643,Q8IZU8
Q8NCN5,Q9UKJ8
P05423,Q08043
Q495T6,O75165
Q8N8K9,P15923
P48960,Q9UPW8
Q9UHJ6,Q86TI0
O43502,O60826
P46199,Q9H4I2
Q86U70,Q9NV56
Q07011,Q5XUX1
Q9BTT4,O95571
Q8N5Z0,Q96BP3
Q5MNZ9,Q99684
P53667,Q9P2D1
Q99558,P62136
Q99624,Q9UJX3
Q9UGI8,Q9UER7
O60356,Q14254
Q9NUZ1,P55957
Q9Y6A1,P49757
P14859,P52272
Q8V4T7,P30291
Q96JK9,O60220
Q9BRP4,O76071
Q02487,O94817
Q12905,Q8N3S3
P12235,Q03933
P11940,Q8IU80
O60216,Q9UJA5
P01375,Q96GG9
Q96CS4,Q96I25
Q9BW27,Q9BQS7
Q9Y617,Q99062
P36575,Q9UP65
O14531,P41208
Q9HAJ7,P54284
P27708,O94941
Q99593,Q99747
O43766,P40425
Q9Y6Q5,Q6XZF7
Q9NRN7,Q15349
O94923,Q6WKZ4
Q5VW00,O95433
Q8NEV4,Q6P1K2
Q9NZD8,Q13423
O43847,Q5KSL6
P23468,O00255
P12755,O60449
O00626,P27635
Q68DC2,O15516
O15211,P06729
Q9UP52,P50052
Q13427,Q14032
Q8WZA9,Q9NZB2
O95793,Q5TA77
Q9UKU6,P51888
Q9Y5K5,O43795
P38398,P09936
P16152,Q9BVP2
Q9NXR1,Q9HCH5
Q96Q15,Q01860
P18754,P11511
P43351,Q8NHQ9
Q9Y620,A5YKK6
Q13769,Q9NVU0
Q9BSB4,O00626
Q9H172,O75083
Q86SQ0,Q9UF33
Q96FV9,P51784
P27708,Q9NZ08
P00492,O00762
P36896,Q8WUF5
Q8WXQ8,Q8NGV0
Q6I9Y2,P24941
Q8WUW1,Q13029
P13051,Q6UXL0
P98177,P50148
Q01974,Q9Y5L4
Q6ZNB7,Q99466
P31483,Q8NAN2
P05549,O43272
Q99612,Q2Y0W8
O43150,P61163
O43752,Q9C0E4
O00141,Q5VV42
Q96QT6,O95983
Q8NEM2,O75676
Q8NCM2,O15409
Q9ULM6,P38117
Q96EZ8,O60739
O14490,Q13393
Q9UI08,Q9UBE0
Q5VU65,P08700
Q9Y238,P23468
Q9NR22,P53675
Q04771,P35606
Q7Z5M8,Q15831
P86452,P55347
B0I1T2,Q16799
Q03518,P22695
Q7LBR1,Q96CM8
Q5T7V8,Q9GZQ4
Q9Y2D5,Q96JB5
Q9H147,P29460
Q9UER7,O75832
Q9BRX5,P13693
P22415,O76064
Q9UK96,P06454
Q04724,P39656
O95782,A0A1W2PR19
P61962,P41161
Q92570,P17693
P30520,P11047
Q9UBR4,Q9BRJ2
Q13402,Q8IZH2
Q9H9S0,O15072
A6NIE9,Q86YA3
Q6PJG6,Q68DC2
Q68CR1,Q8N4B4
P22455,Q53S33
Q9UBU7,P25791
Q9NRD9,Q92734
Q15040,A6NEC2
Q9C086,Q9NVX7
P22413,Q92611
P16520,P15291
Q5D1E8,P16035
P58743,Q01814
P22455,Q14781
Q8WUF8,Q7L9L4
Q8IZU9,Q9NX08
Q9NXS3,Q13625
O15254,O95259
P06748,O00264
P10244,Q9BRB3
P06241,O14795
Q9GZS3,P18433
P46379,Q86UT5
Q5T2R2,Q9NZM1
Q6NSJ5,O14649
Q13177,O60291
Q7L1Q6,Q5EBM0
P52272,Q9H2B2
Q8N6T0,Q8WVB3
P10600,Q9UFH2
Q9HCC0,O43181
Q15475,Q9H1Y0
Q9ULD6,O14657
Q9UPR3,Q8N119
P38919,Q9H8W4
Q5VU43,O00116
O43520,Q9C0E2
Q16778,Q9UM01
P14415,P18887
Q8WV41,Q9BQ52
A6NLU0,Q12860
Q8N4P2,P49257
Q9ULM3,Q5T4S7
P42263,Q9BSM1
Q7Z7G8,P42261
Q9BZQ4,Q6ZSS3
P41134,Q15413
P60900,A2RRP1
O60885,P11277
O15198,A2RRH5
P62316,Q8WUI4
Q8IVF4,P10768
Q6UWN0,P39023
Q9Y3B2,Q5MIZ7
Q9UP83,O15265
P56279,Q13683
Q9NYB0,Q8IXN7
Q99848,O95835
Q15652,P40933
P08240,O94805
P17152,Q9BYP7
Q8N4N8,Q13459
Q07869,P41273
P20151,P29317
Q9BPZ7,P14210
Q9NY65,Q6TGC4
Q9BRK5,P43694
Q13618,Q9P246
Q6JEL2,O94955
O75800,O00548
Q8ND71,O14745
Q05C16,Q71DI3
Q8NA54,Q92503
Q92974,O14638
Q86WA6,Q9Y5K1
Q8TEX9,P09661
P08100,Q01844
Q9UHF0,P16070
Q8TD30,Q14246
P41273,P49207
Q5THJ4,Q9H4E7
Q96PE3,Q7L576
P83916,O95170
Q8TDY8,O43318
Q92966,Q3MII6
Q96NA2,Q9BQA1
O43257,Q14397
P13631,Q8IY18
P10768,Q05996
Q15008,Q9BUL9
Q13224,Q08188
O60287,P04626
Q07001,O43187
O94788,Q6VAB6
Q9GZM8,O75832
P54756,O60763
Q13303,P59998
O94832,Q9NWW0
P16949,P23378
Q16659,Q8N187
Q96DU9,Q13094
Q7KZI7,Q92562
P08621,Q5TCQ9
P08908,Q9UIV1
P43251,Q8WXX7
P31483,Q8NCI6
O95711,Q99689
Q9NWS6,P35900
Q9HB90,Q9Y2W2
P40227,Q4VNC1
O95544,Q8ND71
O14733,Q8TBB1
P33991,Q9H6U6
Q6YN16,Q16602
P61218,O75072
Q13402,Q7Z6E9
P41226,O43506
Q13107,Q86V87
O75582,Q8N135
P53355,Q96E09
Q12972,Q13487
P01563,O00219
O00602,Q8IY18
O95785,Q9Y2D0
Q8WUM4,Q96F24
P03372,P21589
Q13136,Q8TAC2
Q9Y3T9,P43364
P15918,Q8N6Y2
Q14106,O15399
O15294,Q92966
Q008S8,Q13561
Q5T6S3,Q8N142
Q96JB2,O14593
Q13395,P28799
Q9H0E3,Q13153
O75628,P39748
Q96M20,P83436
O00748,P19086
Q8IVU1,Q14168
P49642,Q96GX5
Q8N6Y0,Q14738
P51610,P01100
Q13838,P07359
O14867,Q3B8N5
Q6ZUG5,Q9Y5Q5
P54278,P17302
Q08117,Q96SZ6
O75663,Q96AE4
O00622,P30626
Q86WS4,Q96C45
Q9HDB9,Q14596
P41238,P15170
P49842,Q00722
P49023,Q69YH5
P24723,Q9P0R6
P56715,P61024
Q13404,Q7L804
Q96RU2,Q9HBI1
Q5T6X5,Q9NSA3
Q9NQB0,P49918
P10809,P20248
Q86YP4,Q96DN0
Q92904,P29353
P05455,O15446
P02686,Q8WYH8
Q10567,Q9NV56
Q9H9S0,Q9NXC5
Q9Y4G8,P45877
Q8NF50,Q9UNX4
O60658,P35555
Q9Y692,Q9NR33
Q68CP9,P62917
Q8N8A6,P32248
Q16537,Q15006
Q05923,Q8NBW4
Q70EL2,P10301
Q86Y56,Q7Z6L1
Q9NRD9,Q96A70
Q96CU9,O14727
Q9H3P2,Q9UK61
P85298,P23141
Q07812,Q9P0W2
Q6P179,P98082
Q86WI1,P46063
Q9NXR1,Q6PCB7
P00797,Q9NWM0
P26678,Q9Y6N7
Q5T124,Q8IU85
O75460,O60291
Q14134,O15033
O15533,Q5TBA9
Q5T447,Q5VW00
Q13435,P49116
Q8V4S4,O95400
Q9H3R1,Q14790
O95711,Q9UPU3
Q9C026,Q96MF7
P02792,Q6P2E9
P52948,Q4G0Z9
Q9BUG6,Q99848
P07101,Q9H4W6
Q14653,Q86X83
Q8IYF3,Q9UNM6
O00219,P57105
O94829,Q9UBC5
Q9H939,Q00613
Q9NPC8,Q15650
P11177,Q9ULW0
P21127,Q15435
Q9UK97,P57796
Q14152,P14927
Q8NHG7,Q8TAF3
P18054,Q9NRW1
P51531,Q9UJY5
Q8IWZ3,P46777
P08962,Q8IWW8
Q9H270,P68371
P42701,P05107
O60907,Q9NSN8
Q9H568,Q7L5Y6
P78356,P55010
Q13490,Q7Z5M5
P40189,Q9UJM3
P60709,Q8NBM8
Q15361,O00533
Q8IY31,Q96KN7
Q15007,Q96T88
Q13200,P42568
P49411,O43464
Q5TCQ9,P41227
P19801,Q9BPX5
Q13625,Q7Z6Z6
P50151,Q8WXD9
Q9BUB4,Q9Y2F5
P47897,P09238
Q9NR50,Q9UIU6
P05106,Q53GQ0
P33992,Q9BUB4
Q9HCU9,O75886
Q8IY57,Q96EY7
P17813,Q6S5L8
P01358,P13807
Q96B36,P42566
Q9UBZ9,P53621
Q9BW91,Q9NRW1
Q13416,Q9Y2S7
O60506,Q05BQ5
Q5JRX3,P22087
P30039,O00198
Q13472,Q9BZE1
Q96AY4,Q13153
Q15051,P01871
Q96JM7,O95475
Q9NSG2,Q15323
Q6TFL4,Q9UNE2
P09668,Q8TBZ2
Q6AHZ1,P19474
P01892,P13051
Q9UKY4,O43795
Q8IWS0,Q9NUU7
P07332,Q2VIR3
Q02246,P02743
P10145,P12931
Q8IYD8,P49842
Q02809,Q8NEM0
O95238,P31946
O75175,Q15569
O75916,Q9UPN3
P22307,P18054
O43464,P63167
Q9BPX5,P53999
Q96S52,P61769
P50402,O95983
Q9GZL7,P05412
Q9UQB9,Q9UJX2
O94759,Q9UQK1
P05387,Q9NRR5
P63252,Q01844
Q9NS91,P23771
O75179,Q96FW1
Q6P4A8,Q8N8K9
Q9UK32,P22736
O75663,O76070
Q13451,Q9NZ52
P11182,P35241
P02768,Q29983
O00468,Q8NI08
Q8IZL8,Q6RFH5
Q15466,Q9UMX2
Q9BZF2,P28336
O43172,Q8IYD8
Q96HR8,Q9UH90
Q12959,Q9Y3E5
P48167,P14317
Q9BU70,Q14186
Q6QNK2,O14980
Q8IZF6,Q9ULR0
Q8N5R6,P14316
Q9BVG9,O75771
P23468,O60264
Q9UH90,Q8N488
Q9Y314,Q9UBC5
Q12972,Q8N2H3
O75293,Q03431
P42574,P01135
Q6ZUG5,Q8WTW3
O60240,Q15365
Q96SY0,Q9NNX6
Q9Y4K3,Q9H6Y7
Q8N3A8,O14641
Q9UFH2,P10124
O95352,P40337
P32780,O43681
Q92878,Q15078
Q92994,Q9Y2L9
Q8NFP4,P50895
Q86UW9,P49675
Q9Y5X4,P21399
O00165,P22894
Q9H9Q4,O00767
Q96Q15,Q04759
P08887,P49454
P49848,Q7Z5L9
Q92985,P13612
Q12860,P51532
Q9UPX8,Q13547
P12318,Q08752
Q99575,Q9NRF2
Q93070,Q8IU85
Q99567,Q8N5A5
P18847,P36952
Q9BQA1,P09493
O14950,Q96QK1
Q8TAE7,P55786
P06850,Q9UEU0
Q15369,P49069
O75795,O60825
P06454,Q96K78
Q8NFD5,P42226
Q13509,Q9Y2I2
Q9NPH0,Q96HN2
P78545,Q86WV1
Q6UWM7,P0DJD1
Q96A23,P49327
Q7Z628,Q96KP4
Q96M89,Q9UHK0
O43439,Q9P2D1
P53597,P14784
P69849,A6NKB5
Q92777,Q9Y508
Q8IYW5,P00451
P00750,P00742
P48048,Q9UBS0
P49821,P01275
Q9UBJ2,P52735
Q9NQC1,P15036
O60568,P42684
Q14194,Q6PEY2
Q9BV68,Q9BQY4
P0DPI4,P09429
P55011,P01275
Q15572,Q9BRQ0
Q9UK61,Q9NYC9
Q9HBM6,Q13241
Q13164,O95803
O00767,O60729
P42704,Q92925
Q15822,P60891
Q8IWU2,O60282
P78406,Q96L34
P17735,Q9H7M6
O14649,P30989
Q13224,Q8IUC6
P38484,Q969R8
P07998,Q9HCE0
Q8TBH0,O94887
