Column1,Column2
O75381,O43914
Q96EB1,Q06587
P35398,Q9NYB0
Q99467,P43364
Q9BV40,P57796
Q9Y4I1,P15151
P49959,Q9P0R6
Q7KZ85,P06730
A8K8P3,Q5T4F4
P0DPB6,Q99081
Q13444,Q7L5N1
Q8WX93,Q9H6T3
Q15019,Q9HB89
Q13241,Q5THK1
Q9UM07,P29474
P01584,Q9H1K1
Q9BSM1,Q4AC94
Q14206,Q13322
Q99835,P81877
O14901,Q14164
Q5VST9,Q9Y275
P02538,O60231
O43670,Q96I34
Q8NEV8,Q9Y2V3
Q15788,Q12982
P01024,P08235
O75478,Q99871
Q8NFH3,O43482
Q9P287,P52952
P54764,Q96RJ3
Q9P275,P30405
Q6FI81,P25103
Q8WUM4,P33076
Q9UM13,P63000
P19525,Q9Y4E8
Q13363,Q9UNZ2
Q14118,Q92993
Q9UJY4,Q08999
Q8WWR8,P50213
Q9Y4Z0,Q9NWS0
P56279,Q6WCQ1
Q96EF6,P31785
Q9H4E7,Q8N3U4
P22087,Q9UIF7
Q12934,P56178
O95400,O00487
Q9C0K0,Q08050
Q9UL18,Q9BYG4
Q9Y6E2,P17096
Q02750,Q15835
P28062,Q8N5F7
Q15631,Q9UPU9
Q68CP9,Q8TEC5
Q9P0L0,Q9ULI3
Q9BQE4,P27701
P56178,P62314
Q14137,Q5VWX1
P07585,Q8NBT2
P30305,P02751
Q96Q89,Q9BX63
Q14469,Q8IXH7
Q9NY61,Q9ULT8
Q53HV7,Q86X27
Q6ZYL4,P12268
P02745,O75145
Q9UHK0,Q7RTV0
P05160,Q6XZF7
Q9UBB5,P42224
P60660,P78509
Q8IY92,Q8WZ42
Q96CA5,Q96EP0
O75800,Q99828
O00311,P20333
Q9BVC3,P15090
Q99959,Q9NQ25
Q9UBK5,Q92538
Q9NXK8,Q96JB5
Q6NYC1,Q9UK73
Q9H2D6,O75351
P36941,P13569
Q9HBM1,Q9UJT2
P08908,Q9HC52
Q9Y6Q6,O00628
P17612,O00626
Q9NRF9,P52594
Q8WW01,Q8N8B7
Q6PKG0,Q9NQZ3
Q13257,P56178
P60842,P18858
Q99536,Q9UK45
O60291,P09382
P46940,Q9NWV8
Q14247,Q9NXF1
Q9H0H5,Q9UM73
P11216,Q99497
Q9H9T3,Q99717
P23327,Q07955
O14737,P00736
Q15046,Q14994
Q13761,P41208
Q9UNP9,P09681
Q9Y4H4,P48357
P15863,Q86Y82
P31350,Q08211
Q9BUL5,P12644
P02679,Q9UQB3
P33176,Q02556
Q9BV19,Q9NPJ6
O00161,P16860
Q6QNY1,P15927
Q8WXF1,Q13309
Q96MH2,O60921
Q13422,Q9C086
Q8NHW3,Q9H9H4
Q13107,P48357
P04114,Q8WV41
P55001,Q8NFH4
Q9NPG3,O43432
Q14512,Q9H2X6
P47897,P11215
P48059,P30050
Q03518,P38936
Q14790,P28161
P15941,Q9H3M7
P01730,P12081
O00330,Q9UL51
P50281,O00161
Q93008,P28066
P63316,P09467
Q01638,P12980
Q7Z4S6,O00233
Q86WH2,Q9Y2K6
Q93074,O43920
O43516,Q16513
Q9Y6X8,P11309
Q6ZYL4,Q9H074
P18465,O95365
P22736,Q14511
Q9H2F5,Q9P0W2
P01116,Q9P2Y5
Q99697,Q8TBZ3
Q15008,Q01851
Q8TEC5,P33993
P24001,P07858
Q9UQR0,Q9Y253
Q9Y2X0,Q8N3L3
P16220,P78395
P47928,Q8NI08
Q6W2J9,P02788
Q13480,P62942
P22087,O14958
P08238,O43734
P25067,P63098
Q15796,O94864
O43474,O75367
Q86YC2,P31948
Q14011,Q15819
P08581,P28482
P41279,Q9UQ26
Q99081,Q96IV0
P09467,P02654
Q9UQ88,Q9UJA5
P27487,P33681
P27482,Q6IE81
Q9UEW8,Q9P2S5
Q8WUA4,O75494
Q9BTE3,Q15833
Q99814,P09382
P40818,P63096
Q9UQL6,O00763
Q9BUN8,P09651
Q9GZU2,Q9UKY1
O75553,Q6P2E9
Q04724,O15379
P0C1Z6,O43464
P52701,Q16829
O14795,Q9BZS1
P46934,Q9UNF0
O76021,P06756
Q99961,Q9H0C5
P26717,Q8WVJ9
Q15013,P27540
P52815,P45984
Q96Q27,Q7L3B6
Q03181,O14965
Q96L92,P24001
P10828,O00470
O43933,Q96EZ8
Q96JM3,O95239
P30049,O43236
Q9UJW0,Q9H1I8
P84085,Q9GZX6
Q9UKJ3,Q7Z569
Q53TQ3,Q86X83
P46060,Q96Q15
Q9P0K1,O15550
Q8NFJ9,Q9UHI6
Q13794,Q4VCS5
Q9UJW9,P28288
P09936,Q9GZX6
Q8NHG8,Q96GY3
Q969Q1,Q96SU4
Q01851,O14810
P20336,P20849
Q00535,Q8WV16
Q8NEZ2,Q68CP9
P36871,Q9Y620
P0C1Z6,P48506
P04083,Q9Y4A8
Q9NPI6,Q9Y2A7
P28702,Q9Y3Q8
Q9H5V8,Q92889
O00264,Q8TAT6
Q9H9L4,P36873
O14974,Q9NVR0
Q9Y243,Q96QF0
Q9ULV8,Q8WXX7
Q8TCX1,P01009
Q9Y616,P00742
Q5SXM2,Q99959
Q9HCU8,Q9BV38
Q01974,Q96CN9
P62736,Q9NYY1
P23771,Q99081
Q9UJF2,P08648
O60486,O43719
P02794,P29274
P20336,O00422
Q9UEW8,Q96F07
P81274,P09958
Q9NVF7,Q9GZZ9
Q9Y2W7,Q96RN5
Q9HAZ1,Q15543
Q13507,O43745
Q9UBX5,O75884
P49454,Q13158
Q9UKV3,P42695
P15509,Q8N5Z5
P07437,Q9P000
O60826,P28065
Q6Q0C0,Q13098
P42772,Q13232
Q99614,Q9H5V7
Q96KR7,Q504Q3
Q9ULR0,Q14161
P27815,P46934
P09132,P62877
P36873,O60216
Q8WTS6,Q6IA86
Q9P0K7,Q8IZJ6
O43734,P27540
O00329,P48995
P33552,P16662
Q01105,P46782
Q15768,Q76N89
O60506,P36402
Q15369,O15085
O43808,Q15389
Q6PGQ7,Q49AN0
P55210,Q07955
P56270,Q12789
Q9HBZ2,P12277
Q13330,Q13277
Q969P5,O14593
Q14691,P23528
Q9P2D1,Q4VCS5
P12318,Q8IWV8
Q8NFD5,Q8WTS6
P55084,Q96KB5
P50542,O95477
P37198,O95352
Q9UPZ3,P57087
Q6ZW49,Q6NVH7
Q9H270,P62753
O14492,Q9HB96
Q9Y345,Q66PJ3
Q9NQX3,Q99967
P08651,Q02078
P17600,Q9Y450
P51553,Q92538
O15533,Q9UQK1
Q12774,Q9NRW7
P19883,P62280
P60842,Q7Z5L9
O00506,Q16828
Q8N3R9,P43699
Q8N8A2,P30679
P48553,Q9H5J8
Q70CQ1,Q5T5X7
P07101,P63104
Q99467,Q03181
Q9UKP3,P43146
Q13043,O75382
O14776,Q49AN0
Q92696,P47897
Q99502,P20338
Q6NZ67,Q7L2E3
P01160,P05181
Q8IY57,P49639
Q13326,O00566
Q15746,Q8TDN4
Q96J92,Q15327
P07814,Q8WXI9
P04264,Q16586
Q96FF9,O00422
P17661,O15031
Q03181,P05156
Q8N122,P02675
Q9GZQ8,Q9NRL2
Q96B26,Q8TCX1
Q9BVI4,Q16637
P21854,Q8N3X1
Q14155,P25963
Q13574,Q15389
P21333,Q99767
Q8IXI2,P52566
O14641,P20337
P55089,P47712
P46060,P78344
P36873,P49427
A7MCY6,Q14164
Q9H6R4,Q9UJX3
P26599,P00751
P22570,P06576
P20827,Q9NZN4
P28069,Q58A45
Q9NRP7,Q9BV36
P23921,Q9Y2V0
P21281,Q8TEK3
P10914,O00401
Q8TAA9,P03950
P61619,O43432
O75351,O95198
O14974,P60891
O14836,O14965
Q86Y82,P48736
O95067,Q7L1Q6
P07951,P01375
Q9NWT6,Q7Z460
P29508,Q13049
Q13616,Q96RU7
Q9H4B6,O75363
Q15562,P60709
O14958,P26951
Q9NUG6,Q14181
Q16650,O00443
Q9Y2Q5,O60447
Q9H2V7,Q14004
Q9NPY3,P84103
Q14957,Q96Q07
Q9HD42,P21580
O95249,Q99496
Q9P0W2,O43491
Q9NZ52,P31151
O75815,P12004
Q9Y2S7,Q9UL03
Q13427,P23396
P05412,Q9Y6D9
Q8WYA1,P52952
Q92851,P28324
O75533,Q8TAM1
O43502,O75909
Q16828,P02794
Q00526,Q5VWQ8
Q96BI3,Q9NS37
P02774,Q05707
Q96A56,Q9Y4I1
Q7Z6L1,P17693
P20936,P31949
O60506,Q16204
Q9UHD1,Q06547
P30460,P67809
P21781,Q9BYG3
Q2T9J0,P47224
P41273,Q9BZE4
P15863,P05121
P49639,P24855
Q9ULX6,P14373
P16949,Q7Z3Z4
Q9UJT2,Q9UHF0
Q8TCG1,P68032
O00470,Q92585
P62277,Q13057
O00267,Q9BQB6
Q14494,P17661
Q9HD47,Q9P104
O60237,P37275
Q8TB45,P28908
Q9HCE7,P35269
Q9Y6E0,Q9HCK8
O95999,Q9BYE7
Q9HCK8,Q8IZL8
P32780,Q9Y281
Q9H0N5,Q9UK80
Q6QNY1,Q12789
P55058,P43364
P47813,P54727
Q9BW11,Q06455
Q8WWY3,Q99835
Q13285,Q96B67
Q6P1J9,Q16890
P46109,Q9P0K1
Q12934,Q9UKN8
P42701,Q13509
Q9NRZ9,Q7Z401
P05067,Q7Z412
Q9H6T3,Q16778
Q03001,A6NKD9
P63272,Q96N96
P48553,P17542
Q8IZJ1,Q9Y5L4
P01730,Q15003
P20248,P46939
P27815,Q9HB71
Q9UJY1,O95613
Q01780,Q14137
P05181,P23588
P14598,Q76N89
Q15382,O75175
Q8NHY5,Q5T1C6
Q05516,O95721
Q4G0J3,O00287
P48059,Q86UT5
Q8WVB6,Q8WTR2
P00505,P46821
P49757,Q96Q15
O75899,Q99567
O94842,O14867
Q96EI5,Q9P2R3
P02751,Q7Z4S6
Q9H816,Q6IBW4
Q9Y5A7,Q07001
Q70EL2,Q13232
Q8IWV8,P25054
Q9P2I0,Q96GY3
Q9Y4H4,Q15773
P17096,O15457
P18850,Q9UI47
P83876,O43847
P07949,Q8N3R9
P42261,O43251
O75143,P10747
P78556,P98170
O75969,Q13555
P0DPB6,P20273
Q92925,P68871
Q9H5V7,P00558
O60934,P61769
P42704,O94875
Q14CS0,Q9H869
P47755,Q01201
P19235,P00568
P49840,O75818
Q9GZR7,P49715
P52306,Q9H9A7
P32780,P31371
Q9H765,Q6FI81
Q9UNH7,P09455
Q9NV44,P20023
P46527,P17544
Q00526,Q9NWB6
Q00610,Q969R5
P00749,Q9BUX1
Q5SW79,Q8N108
O00233,P09327
P11717,Q16548
Q9Y2Q3,P50461
Q9Y5P8,P15927
Q02818,Q9BTT4
Q9P1U1,P61457
O00712,Q96S44
Q9HAW0,Q9Y496
Q8IZH2,O75940
Q8NFH3,Q13438
Q9NQB0,P12694
P61006,Q15650
O95831,Q96T60
P56270,Q7KZF4
P50213,Q86X83
O14746,Q96KB5
Q9NXR8,Q12830
Q7Z5K2,Q9UKL3
Q14524,Q5SW96
Q9H4P4,P14678
P41180,P60709
O43543,Q12840
Q9C0C2,P47755
Q9P0L2,P04180
Q92793,Q8N5V2
Q9H4B6,P23582
Q14289,Q9P013
Q8N5M1,P63218
Q99598,P23560
O75461,Q8IZL8
P17693,Q9Y294
Q9Y5X3,P28070
Q9Y5J7,Q96T88
Q7Z7C8,O00585
Q9NZD8,Q14978
P68104,Q9BRB3
Q96ES7,P43351
P31350,Q9Y3I1
Q9BTE3,P49023
P13224,P12544
P01236,Q15700
Q96EF6,Q8N448
Q96CN9,P35228
Q15561,Q8ND25
Q9Y6N8,O96019
Q01658,O60285
Q719I0,P01889
P16144,Q5T2T1
P06858,O60244
Q96G01,Q702N8
Q9BRK4,Q9NQZ3
Q03933,Q15025
P51149,P10114
Q2QGD7,Q9H267
Q8IWZ8,Q03060
O00305,Q9UNH5
Q13576,Q99717
Q9HC29,P62328
P11216,O43303
P23588,Q14678
Q9UL62,Q9BSU1
Q96NW7,O60825
P41217,Q16643
Q99750,Q9H5V7
Q14831,Q9BXS0
P49959,Q9NR12
Q9UNN8,P49915
Q15102,P54278
Q9NRG4,P53611
Q9UI10,Q9UL18
Q7Z6E9,Q9UBU9
Q5SWA1,O95273
P17948,Q9NYV6
Q8IYB3,Q92754
P61371,P02751
O95373,P11171
P35556,Q9NXK8
Q9NZ42,Q14289
Q13347,Q13241
Q9Y266,P08908
P56377,P27361
O94927,Q13617
Q9UN37,Q05193
P27540,Q969L2
Q13683,P32314
Q96S59,Q9H0D6
Q96B97,Q9P2B4
O15116,Q07001
Q8WTW3,Q9NZ42
P36957,P28066
O00238,O15355
Q15051,P13671
P57775,Q9BX63
P15884,P13611
Q8WU17,P17936
Q9H816,Q9BQ67
Q6PD62,Q9UER7
Q5XPI4,Q9UPU9
P12273,Q8WV16
P50052,P61006
Q8N4C6,Q9UM01
Q96S59,Q8WU17
Q9UIF7,P20807
P30050,P20936
Q99966,P09693
Q14722,Q9H492
Q12830,Q9Y6Q5
P62308,Q13618
Q86SQ0,P15927
Q01082,P26010
Q8TCY5,O94762
Q86UT5,Q96BY2
P62380,P61916
P02462,P29466
P12931,P78337
P00751,Q96MH2
P51149,Q16537
P02778,Q32MZ4
Q13291,Q92519
Q9UQ88,P31751
P08069,Q14135
P11142,O95475
P25391,P09326
Q9BV38,Q29983
Q9HB19,Q9NTX7
Q5TGY3,P41279
O75146,Q9Y5Y5
Q49AN0,P15502
P17181,Q96EP0
P49137,O60264
Q9NR55,P63151
P25189,Q8IZQ1
Q86WX3,Q8N5V2
Q92887,P31930
P62829,Q9Y5K5
Q99489,P18621
Q16718,Q8N5M4
Q9H8V3,Q9P0J0
P17948,Q96B67
P50150,Q86YP4
P61247,Q9Y230
Q9Y4G8,Q9BQ15
Q8N668,O15055
P34897,P51571
O94979,Q15019
O76031,P29083
Q9Y253,Q7L576
Q9NR33,P68104
P05181,Q92754
Q9UGI8,P16278
P61086,P26715
Q9NV58,O14544
Q9BU61,P61586
Q9BZJ0,Q9Y5Q8
Q6P1X5,Q5PRF9
Q9NYF0,P11215
Q9Y228,O95163
P61952,Q9BQ52
Q9BV68,Q9NPH3
O43929,O60609
Q9H410,Q99732
Q1KMD3,O75815
Q06643,P40123
O95631,P20585
Q99062,Q14126
Q3ZCQ8,O95613
Q14684,Q8WWL7
Q92830,P07910
P27635,O75449
P61812,P49848
Q66K74,Q8WUM0
P49840,O60907
Q13627,P24941
Q06787,O76003
Q96CS4,Q9UHR5
Q9H257,Q7L2Z9
Q86UQ8,Q7Z406
P11166,Q96PF2
Q86VP6,Q04912
P63096,P05230
Q9BZD4,Q15389
P49207,P40926
Q92570,Q9ULG1
Q6UXL0,P30626
Q4VX76,Q15120
P35251,P19235
Q9Y490,Q7Z460
Q99062,P52657
P41091,Q96RU2
Q9UER7,P35869
Q8WYK2,Q9UQM7
Q16739,Q9P287
O15155,P80217
P02652,Q8N1L9
O75317,Q9GZX5
P21281,Q9BTE3
Q53S33,O00214
Q99871,Q86X27
Q8IW41,Q8WZA9
P61266,Q93008
Q9UHW5,O00327
Q05048,P55081
Q15915,Q8TDD1
P67809,Q9Y5S2
P19012,Q9UHV7
Q8NI27,Q9NZC7
Q7Z6J9,Q93062
Q96AX1,Q9UPY3
Q6ZRV2,P43351
Q96T88,O75030
Q99590,Q96EE3
Q969J5,Q96F24
Q9NS37,O43823
Q02543,Q5VT25
P42345,O75112
Q9NVI1,Q9Y4A8
Q13523,Q8WUA4
Q9BU64,Q9NQ29
Q6IPU0,P36404
Q9H1D0,Q9ULZ2
P04626,P53680
P02538,P50222
P20338,Q9BUL9
P31994,Q674X7
Q96IV0,Q9UJX2
P55895,Q9UHB7
Q9Y2Z9,P43403
Q8N6T3,Q92556
Q8N8B7,P35226
Q9H668,P20700
Q03014,Q16602
Q15393,Q8N7R7
Q9NPJ6,Q8TDX7
O75335,P68032
Q6X4U4,Q9H4B6
P51684,O75865
Q8WXE9,P04632
P18583,Q9Y3E2
Q99871,P20701
Q15942,P62328
P30273,Q9Y2Y1
Q15349,Q9H0H5
O95376,Q9UHP3
O00471,Q13155
Q12905,P50747
P15173,Q9H6Z9
Q8WVK7,P08700
P50502,Q16795
Q07890,P00519
Q8WZ74,P53680
P55055,Q9NRL2
O15198,Q2TAY7
Q9NW08,Q12974
Q96AE4,P17152
Q8WTS1,P29274
P23467,O95297
Q9ULZ2,P43351
Q8IZT6,Q9Y6M7
P15514,Q9Y297
Q15370,Q9UIF7
P25391,Q13535
Q02543,Q7Z6J9
P31994,P46087
O15446,Q8WVM0
Q96EQ8,P32239
Q96I34,P11177
P51692,Q9Y2Y0
P33992,O95600
O75530,Q9BV19
O00602,Q96A47
Q92889,O00244
Q13371,Q9UJ70
P84022,P37173
Q53HV7,Q13061
Q12851,P16144
P26842,Q14114
Q53GS7,Q9NZD4
Q9Y2A7,Q9HBE1
Q5XPI4,Q86WX3
Q9H869,P06748
Q9NYY3,P32942
P06746,Q9BYM8
Q96SU4,Q9H2X0
Q14194,P26368
Q9UPP1,Q9BUL8
Q9ULX9,Q92747
Q15561,Q96RS0
P14416,P47712
O76031,P35568
Q9UPP1,P52564
P15976,Q6ZMK1
Q6P597,Q13261
Q6NYC8,O75629
Q96H20,O75461
O14832,Q9Y6X3
P23560,P42772
P00519,Q5TGY3
O14776,P23760
Q9Y215,P81274
Q13158,Q05513
Q14994,O75400
Q14192,Q02223
Q9H204,Q9NQ48
A2RRP1,Q99567
Q16394,Q9H3S7
Q9H7C4,Q9NVV5
Q13409,Q96D71
Q15388,P02751
O95070,Q9UL63
Q14721,P24928
Q9UNS2,Q8WXA9
P62979,Q9H6T3
O15553,P98155
Q14232,Q14114
O14776,P02462
Q9NSK0,P29317
P43220,Q8N5H7
Q9NWZ3,P39748
Q03519,Q14164
P83876,Q96J92
O14979,P41273
Q02833,Q14134
Q86X83,Q8N684
P28072,Q13444
P50570,Q86UT5
P52597,P35227
Q9ULG1,Q9Y535
P42263,Q9Y6I3
Q9Y4Y9,Q9UBK9
Q7Z4V5,Q5T4W7
P23511,Q6IAA8
P62269,P35609
Q14847,P63165
P26022,Q9H2P0
Q8TDN4,P29475
Q9NW38,O15259
P52566,P56279
O00268,P10914
P53396,Q9UBE0
Q9UJ41,O75446
P22570,Q9Y678
Q9UQM7,Q03014
Q99576,Q9NTX7
Q9NWA0,Q9UJ70
Q9NZV8,P49770
P13010,Q13683
P09471,Q12905
Q9P2Y5,Q08378
Q9Y692,P17655
Q8NHG7,O75446
P78560,Q9H9H4
P07998,Q9BXS0
Q8NFT6,P28324
P07288,Q5T3J3
Q8WVJ9,O15211
O14654,O94907
Q8IWZ8,P10275
P21580,Q8WUM4
Q9HAJ7,P34741
Q9UHY1,Q96SN8
P61812,Q12778
Q9UK99,Q9UGI9
Q12824,Q8IVT5
Q01968,Q9UFF9
Q92974,Q8IVH8
P17342,Q9NRG4
P09622,Q9Y615
P20336,P29016
Q8WTR2,Q92499
Q13094,Q9UNY4
P14543,O15392
Q53GS7,O95477
P30988,Q9H4L4
P50991,Q63ZY3
Q13523,O60313
Q6MZP7,Q03405
O15457,Q01638
Q9BXL5,O60237
Q96EF6,Q9H8T0
O43586,O75317
Q9Y2X0,Q9UIQ6
Q99732,P49207
P00492,P14859
O75147,Q16513
P78324,Q13085
Q9Y6H5,P32969
Q7L2E3,Q6ZTQ3
Q9UIG0,P31689
P41182,Q9BXS5
Q9H7L9,P63104
O75864,P18847
Q96FW1,O14746
Q14CS0,P09958
P78346,Q7Z6B0
P28288,Q8NI77
Q96CS3,P23511
P28161,O00463
Q9BT67,Q9UPN7
P84996,Q9UH77
Q92625,Q8WYP5
Q00975,Q13098
Q9H078,O94874
O75161,P31273
Q9BQB4,Q8TEQ6
Q96AJ1,Q9UK97
Q8NEM0,Q8WYA1
O14579,P34130
O15116,Q15543
Q5T5X7,O14787
Q9Y6J0,Q8WV16
Q99619,Q9NWT8
P83876,Q9BY11
P03951,Q14393
P29371,P31943
P0C0S5,Q9Y2I1
Q96C24,P42566
O15265,Q13625
Q9UIU6,Q9UKL0
P02774,Q9Y2X3
Q6QNY1,Q6N021
O95251,Q9NZI2
P54274,P03956
Q13797,Q13547
P40933,Q99062
Q96IY1,O00472
Q8N6M0,P12272
Q99496,O43524
P35250,Q96CS4
P36507,O75150
Q9Y679,Q69YH5
P63000,P37198
Q9NS28,P49918
Q6IA86,P26599
Q9NZC9,P10515
P61962,Q14790
O00220,P60660
Q13387,Q9Y4Y9
P53779,Q7Z3B3
P48023,P17676
P04080,O43791
Q9P253,Q9NZZ3
Q01892,Q9NPB6
O14976,P46934
P01241,Q6PKG0
P55196,Q03405
Q969L2,P51572
Q8TB52,Q9Y2X7
Q8NBZ0,Q9BXL8
P51843,Q13557
P37275,P43356
Q16539,P15863
Q7Z6Z7,P62495
P78324,Q86VS8
O15164,Q5JQC9
Q9BUE0,Q15361
Q8TAC2,P01225
P18846,Q12788
Q53GS9,O00555
Q9UGI8,Q16825
Q96IY1,Q99523
O60583,Q9NRM7
P06400,P46108
Q92564,Q8N684
O43491,Q9UL33
Q8TAT6,O75306
P12318,P02751
Q8WYA6,Q6NWY9
Q53GS9,Q9Y4Y9
P23297,P48444
Q969H6,Q04864
Q9Y605,P18583
Q96EB1,P51398
P50991,Q92995
P60484,P16150
Q99956,Q15424
Q9BVC4,O14908
O95232,Q93034
P13805,Q9UBW8
Q9H165,Q8WV24
P19784,Q13444
P68036,P30531
Q9GZR2,Q9NR30
Q8TB52,Q16665
O94921,P43364
P62068,Q8TEC5
Q15723,P15407
Q92887,Q9H2D6
P43405,P23526
P08697,Q86Y82
Q9ULV3,Q9UL03
Q9NR55,P45983
P09327,O14733
P40306,O43896
Q8IXQ6,P55916
P17676,P61081
Q13404,Q9H832
P20138,Q9Y6Q5
P22059,Q14643
P61956,Q13418
P11712,P63316
P35625,Q9UKT8
O43617,Q38SD2
P62273,O00238
P51813,Q9H1I8
Q08881,P08571
Q8WUW1,Q99590
O43597,Q8IU81
P27930,Q13541
P51911,Q9NPC6
P56556,Q92570
Q9NRD0,Q9H0A8
Q14626,O75771
Q9ULZ3,Q9NRF9
O00566,Q8TCT9
P27797,P49336
Q96BR1,P02766
Q969J5,P19532
P78318,O75807
Q9BQB4,P51178
Q9UKV3,Q9UI26
Q6FIF0,Q13224
P30460,P04899
Q96A65,Q969P0
Q9NPG3,Q8IZQ1
P62701,P04275
Q9NP71,O15457
P30542,Q9HCE7
Q8NBZ0,Q08043
Q96EP0,O95297
Q9UKK6,Q07912
Q9UQB3,Q7L8J4
O15273,Q13153
Q68CZ1,Q8TEL6
O00214,O94905
O00522,Q92837
O43924,Q13241
O95409,Q13637
P25791,Q16829
O43745,O60271
P09001,Q8TEQ6
O15372,Q14202
Q08211,O15078
Q96Q89,Q96SB3
Q9P2G9,O14920
Q86YC2,O00330
Q13620,Q9UGK3
O75179,Q16623
P15884,Q15363
P20366,O60907
O60256,Q9UKT4
Q8IX12,O95400
P42858,P63000
Q7Z460,P25788
Q96A65,Q16537
Q8N5Y2,Q13478
Q8WXX7,Q9NZL6
Q676U5,Q16851
P18075,P01160
Q13164,Q9H3D4
O60496,Q9Y6E0
Q99684,Q96MX6
O15018,Q96DY7
Q9NQT8,Q9H6Z4
Q07011,P63027
Q96QK1,P51172
Q15389,Q8IZD4
Q16589,Q99502
Q13227,Q9H0F6
Q03405,Q96C03
Q9UK99,Q9BW71
Q8TD31,P01241
Q9Y4X5,Q9UGK8
Q9Y6N8,Q96F24
P35243,Q9BWW4
Q9Y2K2,P14780
Q12888,O60262
Q9NPG2,O75791
Q9Y3F4,P09326
P35611,Q8N3P4
O60610,Q86UT5
P43629,Q96NE9
P24723,Q9Y6A5
Q9NQU5,Q9ULV8
Q13233,Q14789
P23229,Q07912
Q06609,Q9Y508
Q9Y4H4,P41229
Q00597,Q15532
Q14168,Q96AH0
Q9BUL8,P55327
P51587,Q9NR33
Q9HBG7,Q6UXN9
Q9P287,P36542
Q96Q27,Q9Y275
P31948,Q15022
P60891,P14174
Q9BUB5,Q13895
P04049,Q9BQ67
Q9H221,O15492
P05412,Q9Y345
Q9Y5Z7,P31273
Q9UIS9,Q13422
O43482,P02679
Q9NZI2,Q9BQ67
P50552,Q16584
P23193,O75553
P10747,P10114
Q07889,Q9C0C7
P35225,Q9Y2I1
Q9NUG6,Q99732
P00813,Q8IX03
Q9NQP4,Q16394
Q9NQP4,Q9BX66
Q8TEL6,A0A1B0GX68
P30279,Q04917
P14866,Q9H1J1
Q9UBK2,P51668
Q9H211,Q4G0F5
Q13838,Q96RU7
Q8IU81,Q9UHP3
Q07890,Q86VP1
P68106,Q8WWW0
P05556,Q9NYV6
Q5VZL5,P56945
O75821,O75334
P35998,Q8IUH5
P36404,Q4VX76
Q9Y6I7,Q15645
Q8TCJ0,O95571
P10398,Q8IZQ1
Q9Y2U5,Q9H1K1
P68032,Q93045
Q03113,Q01831
P01275,Q6ZSG1
Q9NS91,P78552
P36404,P29373
Q13098,P18074
Q07011,P43405
Q7Z4V5,Q9H4M3
P27448,P49755
O95782,P01730
Q49AN0,Q9UHV7
Q8N9N5,O43172
P23396,Q9BRX5
O75528,Q6ZU15
Q6P1M3,P68871
Q96GG9,Q96KJ9
Q9H9G7,Q7LBR1
Q9Y6X8,O14492
Q16832,Q9Y6M7
Q08AG7,P22626
Q9H222,P16234
P63146,P46087
Q9Y4G8,O75506
P30049,P02458
Q96RJ3,O14836
Q9Y3C7,Q96DB2
Q8WYQ5,Q07955
Q96BH3,Q9UQ26
Q8N5I2,Q9Y580
P20645,O00743
P41235,P23297
Q00688,P56539
P12956,P08670
P06746,Q9Y2J2
P21781,Q15475
Q92797,P13747
O15020,P46976
P49450,P32942
P35998,Q04771
P78406,Q6PJ61
O14907,Q7Z5L9
Q9Y221,Q86XE0
Q9Y6D9,P16410
O75061,Q8WYL5
Q86W42,P31751
P53355,Q9NVP1
P09467,Q9ULM6
Q96JM3,P62258
P12270,Q9GZQ8
Q969T4,O00167
Q9H0U4,P20618
P15151,P51787
P41240,Q9UBE0
Q08379,P55773
O75143,Q9NR80
P78556,O00311
P60604,O75934
Q00613,O00253
P55316,Q9NQH7
O43927,P49798
P81877,Q7L3B6
Q9BS18,Q674X7
Q96G21,O14931
O43189,Q15102
Q13137,P02788
Q9BWF2,P20290
Q15048,P48059
Q05048,Q05707
Q9NZM3,P53803
P36894,Q9BQ15
Q9UJT2,P20916
P06239,P22314
P08247,P05388
P19634,Q76L83
Q01968,Q16512
Q9BXB1,P19878
Q6IA86,Q92530
O75363,Q9Y2X8
O14950,Q07666
P14653,Q13416
P49366,Q5T9L3
Q9UGM3,P20594
P50748,P40227
P49721,Q9H160
Q96Q89,Q6ZVD8
P11717,Q9H0C5
Q99835,Q14145
Q9BSB4,Q7Z401
Q8IVP5,Q68DK7
Q86X29,O60664
O75884,Q15628
Q9UGN5,P78556
Q14137,O14983
P62140,Q13562
Q8WZ19,P31350
P47928,P02751
Q96EF6,P27482
P27348,Q00597
Q8N1F7,Q99956
P52757,P13232
P49767,Q16401
Q9P0W2,Q86U06
O95059,P09496
P13688,P08651
P84103,Q99700
O95571,O15162
Q9Y5Q9,P30533
Q53GS9,Q00577
P35225,Q9UNF0
Q96AJ9,P63096
P08579,Q13115
Q14626,Q5VTL8
Q9UGI9,Q12800
P08637,P05109
P57740,Q9H2K8
Q7Z6L1,O95140
P62316,O43745
Q8WYA6,O00622
Q99996,P06702
Q8IX12,P50748
O60437,P38432
P23510,P49458
Q96EB1,P14618
Q96LC9,Q8WX92
Q9BRX5,O14965
P49639,P02774
Q9UK73,P35968
P06881,Q7Z5L9
Q15599,Q9Y6K9
P00747,P11926
P53779,P46777
O75382,Q15109
Q9BQE4,Q13627
P02760,Q13309
Q9HB19,Q5RKV6
Q9UMS4,Q6XZF7
Q12800,Q9UI08
Q86UL8,Q7KZI7
